Name,player_id,sport,number,active,depth_chart_position,age,birth_day,status,birth_city,years_exp,depth_chart_order,height,weight,college,team,position,cleaned_name
Derrick White,1830,nba,9.0,True,SG,30.0,1994-07-02,ACT,,7.0,1.0,76.0,200.0,Colorado,BOS,SG,Derrick White
Jordan Ford,2230,nba,,True,,26.0,1998-05-26,FA,,2.0,,73.0,175.0,Saint Mary's,,PG,Jordan Ford
Malcolm Thomas,1299,nba,,True,,36.0,1988-11-08,FA,,4.0,,81.0,224.0,San Diego State,,PF,Malcolm Thomas
Davion Mitchell,2301,nba,45.0,True,PG,26.0,1998-09-05,ACT,,3.0,2.0,72.0,202.0,Baylor,TOR,PG,Davion Mitchell
Amida Brimah,2206,nba,,True,,30.0,1994-02-11,FA,,1.0,,82.0,230.0,UConn,,C,Amida Brimah
Kevin Pangos,2354,nba,,True,,31.0,1993-01-26,FA,,1.0,,73.0,179.0,Gonzaga,,SG,Kevin Pangos
Alexey Shved,1184,nba,,True,,35.0,1988-12-16,FA,,3.0,,78.0,187.0,,,PG,Alexey Shved
Louis King,2024,nba,,True,,25.0,1999-04-06,FA,,3.0,,79.0,205.0,Oregon,,SF,Louis King
Charles Matthews,2208,nba,,True,,28.0,1996-11-15,FA,,1.0,,78.0,205.0,Michigan,,SG,Charles Matthews
Ricky Council,2624,nba,14.0,True,SG,23.0,2001-08-03,ACT,,1.0,3.0,78.0,207.0,Arkansas,PHI,PG,Ricky Council
Tyrell Terry,2154,nba,,False,,24.0,2000-09-28,RET,,2.0,,74.0,160.0,Stanford,,PG,Tyrell Terry
Delon Wright,1636,nba,55.0,True,PG,32.0,1992-04-26,ACT,,9.0,2.0,77.0,185.0,Utah,MIL,PG,Delon Wright
Nathan Mensah,2665,nba,,True,,26.0,1998-04-09,FA,,2.0,,81.0,230.0,San Diego State,,PF,Nathan Mensah
Ryan Gomes,1430,nba,,False,,42.0,1982-09-01,RET,,8.0,,79.0,245.0,Providence,,SF,Ryan Gomes
Johnny Furphy,2744,nba,12.0,True,SF,19.0,2004-12-07,ACT,,0.0,3.0,81.0,189.0,Kansas,IND,PG,Johnny Furphy
Kevin Seraphin,1123,nba,,True,,34.0,1989-12-07,FA,,7.0,,82.0,278.0,,,PF,Kevin Seraphin
Cedi Osman,1762,nba,,True,,29.0,1995-04-08,FA,,6.0,,79.0,230.0,,,SF,Cedi Osman
Cole Anthony,2165,nba,50.0,True,PG,24.0,2000-05-15,ACT,,4.0,3.0,74.0,185.0,North Carolina,ORL,PG,Cole Anthony
Hassani Gravett,2351,nba,,True,,28.0,1996-07-16,FA,,1.0,,74.0,188.0,South Carolina,,PG,Hassani Gravett
Kevin Obanor,2660,nba,,True,,25.0,1999-06-12,FA,,1.0,,80.0,235.0,Texas Tech,,SF,Kevin Obanor
Grayson Murphy,2803,nba,,True,,25.0,1999-02-04,FA,,0.0,,75.0,190.0,Belmont,,PG,Grayson Murphy
Jeremiah Tilmon,2380,nba,,True,,26.0,1998-11-25,FA,,1.0,,82.0,260.0,Missouri,,C,Jeremiah Tilmon
Olivier Sarr,2402,nba,,True,,25.0,1999-02-20,FA,,2.0,,82.0,240.0,Kentucky ,,C,Olivier Sarr
Jamal Shead,2764,nba,23.0,True,PG,22.0,2002-07-24,ACT,,0.0,3.0,72.0,201.0,Houston,TOR,PG,Jamal Shead
David Nwaba,1699,nba,,True,,31.0,1993-01-14,FA,,6.0,,77.0,219.0,Cal Poly,,SF,David Nwaba
Sasha Kaun,1593,nba,,False,,39.0,1985-05-08,RET,,1.0,,83.0,250.0,Kansas,,C,Sasha Kaun
Robert Williams,1950,nba,35.0,True,PF,27.0,1997-10-17,ACT,,6.0,2.0,81.0,249.0,Texas A&M,POR,C,Robert Williams
Kobi Simmons,1795,nba,,True,,27.0,1997-07-04,FA,,2.0,,77.0,180.0,Arizona,,PG,Kobi Simmons
Kadeem Allen,1827,nba,,True,,31.0,1993-01-15,FA,,2.0,,73.0,200.0,Arizona,,SG,Kadeem Allen
Okaro White,1723,nba,,True,,32.0,1992-08-13,FA,,2.0,,80.0,205.0,Florida State,,SF,Okaro White
Dusty Hannahs,1927,nba,,True,,31.0,1993-09-02,FA,,2.0,,76.0,195.0,Arkansas,,SG,Dusty Hannahs
Ben Sheppard,2562,nba,26.0,True,PG,23.0,2001-07-16,ACT,,1.0,5.0,78.0,200.0,Belmont,IND,PG,Ben Sheppard
D'Angelo Russell,1621,nba,1.0,True,PG,28.0,1996-02-23,ACT,,9.0,2.0,75.0,200.0,Ohio State,LAL,PG,D'Angelo Russell
Reed Sheppard,2719,nba,15.0,True,PG,20.0,2004-06-24,ACT,,0.0,2.0,75.0,182.0,Kentucky,HOU,PG,Reed Sheppard
Jonah Bolden,1902,nba,,True,,28.0,1996-01-02,FA,,1.0,,80.0,225.0,UCLA,,PF,Jonah Bolden
Mfiondu Kabengele,2073,nba,,True,,27.0,1997-08-14,FA,,2.0,,82.0,250.0,Florida State,,PF,Mfiondu Kabengele
Eric Paschall,2014,nba,,True,,28.0,1996-11-04,FA,,3.0,,78.0,255.0,Villanova,,PF,Eric Paschall
Nikola Mirotic,1493,nba,,True,,33.0,1991-02-11,FA,,5.0,,82.0,250.0,,,PF,Nikola Mirotic
Jerami Grant,1512,nba,9.0,True,PF,30.0,1994-03-12,ACT,,10.0,1.0,79.0,210.0,Syracuse,POR,PF,Jerami Grant
Anthony Lamb,2195,nba,,True,,26.0,1998-01-20,FA,,2.0,,78.0,227.0,Vermont,,SF,Anthony Lamb
Jarrell Brantley,2079,nba,,True,,28.0,1996-06-07,FA,,2.0,,77.0,250.0,Charleston,,PF,Jarrell Brantley
Dairis Bertans,1948,nba,,True,,35.0,1989-09-09,FA,,1.0,,76.0,183.0,,,PG,Dairis Bertans
Gordon Hayward,1357,nba,,False,,34.0,1990-03-23,RET,,13.0,,79.0,225.0,Butler,,SF,Gordon Hayward
Julian Washburn,1923,nba,,True,,32.0,1991-12-18,FA,,1.0,,80.0,210.0,UTEP,,SG,Julian Washburn
Angel Delgado,1956,nba,,True,,30.0,1994-11-20,FA,,1.0,,82.0,245.0,Seton Hall,,C,Angel Delgado
Tyler Polley,2849,nba,,True,,25.0,1999-04-07,FA,,0.0,,81.0,215.0,UConn,,SF,Tyler Polley
Nuni Omot,2528,nba,,True,,30.0,1994-10-03,FA,,1.0,,81.0,200.0,Baylor,,SF,Nuni Omot
Marcus Thornton,1179,nba,,True,,37.0,1987-06-05,FA,,8.0,,76.0,205.0,LSU,,SG,Marcus Thornton
Zaza Pachulia,1377,nba,,False,,40.0,1984-02-10,RET,,16.0,,83.0,270.0,,,C,Zaza Pachulia
Brandan Wright,1401,nba,,True,,37.0,1987-10-05,FA,,10.0,,82.0,235.0,North Carolina,,PF,Brandan Wright
Kevon Looney,1598,nba,5.0,True,C,28.0,1996-02-06,ACT,,9.0,2.0,81.0,249.0,UCLA,GSW,C,Kevon Looney
Marcus Foster,2388,nba,,True,,29.0,1995-06-03,FA,,1.0,,75.0,205.0,Creighton,,SG,Marcus Foster
Anthony Barber,2394,nba,,True,,30.0,1994-07-25,FA,,1.0,,74.0,180.0,North Carolina State,,PG,Anthony Barber
Jordan Loyd,1954,nba,,True,,31.0,1993-07-27,FA,,1.0,,76.0,210.0,Indianapolis,,PG,Jordan Loyd
Cassius Winston,2158,nba,,True,,26.0,1998-02-28,FA,,1.0,,73.0,185.0,Michigan State,,PG,Cassius Winston
Amile Jefferson,1789,nba,,False,,31.0,1993-05-07,RET,,2.0,,81.0,222.0,Duke,,PF,Amile Jefferson
Souley Boum,2648,nba,,True,,25.0,1999-01-26,FA,,1.0,,75.0,175.0,Xavier,,PG,Souley Boum
JaQuori McLaughlin,2349,nba,,True,,26.0,1998-01-29,FA,,1.0,,76.0,190.0,UC Santa Barbara,,PG,JaQuori McLaughlin
Awudu Abass,2510,nba,,True,,31.0,1993-01-27,FA,,1.0,,78.0,220.0,,,PF,Awudu Abass
Zach LaVine,1526,nba,8.0,True,SF,29.0,1995-03-10,ACT,,10.0,1.0,77.0,200.0,UCLA,CHI,SG,Zach LaVine
Spencer Dinwiddie,1516,nba,26.0,True,PG,31.0,1993-04-06,ACT,,10.0,3.0,77.0,215.0,Colorado,DAL,SG,Spencer Dinwiddie
C.J. Wilcox,1553,nba,,True,,33.0,1990-12-30,FA,,3.0,,77.0,195.0,Washington,,SG,C.J. Wilcox
Isaac Okoro,2120,nba,35.0,True,SF,23.0,2001-01-26,ACT,,4.0,1.0,77.0,225.0,Auburn,CLE,SG,Isaac Okoro
Jock Landale,2317,nba,2.0,True,C,29.0,1995-10-25,ACT,,3.0,3.0,83.0,255.0,Saint Mary's,HOU,C,Jock Landale
Archie Goodwin,1417,nba,,True,,30.0,1994-08-17,FA,,4.0,,77.0,205.0,Kentucky,,SG,Archie Goodwin
Erick Green,1582,nba,,True,,33.0,1991-05-09,FA,,2.0,,76.0,185.0,Virginia Tech,,PG,Erick Green
Glen Davis,1341,nba,,True,,38.0,1986-01-01,FA,,8.0,,81.0,289.0,LSU,,PF,Glen Davis
Cody Demps,1984,nba,,True,,30.0,1993-12-02,FA,,1.0,,76.0,195.0,Sacramento State,,SG,Cody Demps
Darin Green,2809,nba,,True,,23.0,2001-01-15,FA,,0.0,,77.0,195.0,Florida State,,SG,Darin Green
Ronald Roberts,1514,nba,,True,,33.0,1991-08-05,FA,,1.0,,80.0,225.0,Saint Joseph's,,PF,Ronald Roberts
Gabe Vincent,2084,nba,7.0,True,SG,28.0,1996-06-14,ACT,,5.0,2.0,74.0,204.0,UC Santa Barbara,LAL,PG,Gabe Vincent
Denzel Valentine,1662,nba,,True,,31.0,1993-11-16,FA,,5.0,,76.0,220.0,Michigan State,,SG,Denzel Valentine
Dyson Daniels,2449,nba,5.0,True,SG,21.0,2003-03-17,ACT,,2.0,1.0,79.0,199.0,,ATL,PG,Dyson Daniels
Will Bynum,1134,nba,,False,,41.0,1983-01-04,RET,,8.0,,72.0,185.0,Georgia Tech,,PG,Will Bynum
Jalen Suggs,2305,nba,4.0,True,PG,23.0,2001-06-03,ACT,,3.0,1.0,77.0,205.0,Gonzaga,ORL,SG,Jalen Suggs
Sebastian Telfair,1575,nba,,False,,39.0,1985-06-09,RET,,10.0,,72.0,170.0,,,PG,Sebastian Telfair
Royce O'Neale,1841,nba,0.0,True,SF,31.0,1993-06-05,ACT,,7.0,2.0,78.0,220.0,Baylor,PHX,SF,Royce O'Neale
Justin Hamilton,1161,nba,,True,,34.0,1990-04-01,FA,,3.0,,84.0,260.0,LSU,,C,Justin Hamilton
Tristan Enaruna,2840,nba,,True,,23.0,2001-06-26,FA,,0.0,,80.0,220.0,Cleveland State,,SF,Tristan Enaruna
Jalen Jones,1817,nba,,True,,31.0,1993-05-27,FA,,2.0,,79.0,220.0,Texas A&M,,SF,Jalen Jones
Evan Mobley,2259,nba,4.0,True,PF,23.0,2001-06-18,ACT,,3.0,1.0,83.0,215.0,USC,CLE,C,Evan Mobley
Yuki Kawamura,2859,nba,17.0,True,PG,23.0,2001-05-02,TWO-WAY,,0.0,5.0,68.0,159.0,,MEM,PG,Yuki Kawamura
Ersan Ilyasova,1386,nba,,True,,37.0,1987-05-15,FA,,13.0,,81.0,235.0,,,PF,Ersan Ilyasova
Trey Woodbury,2817,nba,,True,,25.0,1999-09-17,FA,,0.0,,76.0,200.0,Utah Valley,,PG,Trey Woodbury
Dejounte Murray,1713,nba,5.0,True,PG,28.0,1996-09-19,ACT,,7.0,1.0,77.0,180.0,Washington,NOP,PG,Dejounte Murray
Adonis Arms,2532,nba,,True,,26.0,1998-06-26,FA,,1.0,,78.0,205.0,Texas Tech,,PF,Adonis Arms
Mike Miles,2625,nba,,True,,22.0,2002-08-24,FA,,1.0,,74.0,195.0,TCU,,PG,Mike Miles
Emeka Okafor,1418,nba,,False,,42.0,1982-09-28,RET,,10.0,,82.0,255.0,UConn,,C,Emeka Okafor
Talen Horton-Tucker,2043,nba,22.0,True,SF,24.0,2000-11-25,ACT,,5.0,4.0,76.0,234.0,Iowa State,CHI,SG,Talen Horton-Tucker
C.J. Williams,1835,nba,,True,,34.0,1990-02-06,FA,,2.0,,77.0,234.0,North Carolina State,,SG,C.J. Williams
Jalen Smith,2156,nba,7.0,True,C,24.0,2000-03-16,ACT,,4.0,2.0,81.0,215.0,Maryland,CHI,PF,Jalen Smith
Henry Ellenson,1685,nba,,True,,27.0,1997-01-13,FA,,4.0,,82.0,240.0,Marquette,,PF,Henry Ellenson
Noah Vonleh,1518,nba,,True,,29.0,1995-08-24,FA,,7.0,,82.0,257.0,Indiana,,PF,Noah Vonleh
Tim Hardaway,1029,nba,8.0,True,SF,32.0,1992-03-16,ACT,,11.0,1.0,77.0,205.0,Michigan,DET,SG,Tim Hardaway
Kyler Edwards,2523,nba,,True,,25.0,1999-05-03,FA,,1.0,,76.0,205.0,Houston,,PG,Kyler Edwards
D.J. Stephens,1391,nba,,True,,33.0,1990-12-19,FA,,2.0,,77.0,188.0,Memphis,,SG,D.J. Stephens
Juan Toscano-Anderson,2111,nba,,True,,31.0,1993-04-10,FA,,3.0,,78.0,209.0,Marquette,,SF,Juan Toscano-Anderson
JJ Redick,1343,nba,,False,,40.0,1984-06-24,RET,,15.0,,75.0,200.0,Duke,,SG,JJ Redick
Karim Mane,2205,nba,,True,,24.0,2000-05-16,FA,,1.0,,75.0,190.0,Vanier (CAN),,PG,Karim Mane
Grant Riller,2130,nba,,True,,27.0,1997-02-08,FA,,1.0,,74.0,190.0,Charleston,,SG,Grant Riller
Joe Young,1597,nba,,True,,32.0,1992-06-27,FA,,3.0,,74.0,185.0,Oregon,,PG,Joe Young
Tibor Pleiss,1642,nba,,True,,35.0,1989-11-02,FA,,1.0,,86.0,269.0,,,C,Tibor Pleiss
Timothe Luwawu-Cabarrot,1675,nba,,True,,29.0,1995-05-09,FA,,6.0,,79.0,210.0,,,SF,Timothe Luwawu-Cabarrot
KJ Simpson,2751,nba,25.0,True,PG,22.0,2002-08-08,TWO-WAY,,0.0,4.0,74.0,189.0,Colorado,CHA,PG,KJ Simpson
Justin Harper,1607,nba,,False,,35.0,1989-08-30,RET,,3.0,,81.0,225.0,Richmond,,SF,Justin Harper
Patricio Garino,1750,nba,,True,,31.0,1993-05-17,FA,,1.0,,78.0,210.0,George Washington,,SG,Patricio Garino
Precious Achiuwa,2152,nba,5.0,True,C,25.0,1999-09-19,ACT,,4.0,4.0,80.0,243.0,Memphis,NYK,C,Precious Achiuwa
RJ Barrett,2001,nba,9.0,True,SF,24.0,2000-06-14,ACT,,5.0,1.0,78.0,214.0,Duke,TOR,SF,RJ Barrett
Jaedon LeDee,2847,nba,,True,,25.0,1999-07-25,FA,,0.0,,81.0,240.0,San Diego State,,SF,Jaedon LeDee
Ausar Thompson,2566,nba,9.0,True,SF,21.0,2003-01-30,ACT,,1.0,2.0,78.0,205.0,,DET,PG,Ausar Thompson
Ivica Zubac,1697,nba,40.0,True,C,27.0,1997-03-18,ACT,,8.0,1.0,84.0,240.0,,LAC,C,Ivica Zubac
Jalen Wilson,2600,nba,22.0,True,SF,24.0,2000-11-04,ACT,,1.0,2.0,78.0,220.0,Kansas,BKN,PF,Jalen Wilson
Zhaire Smith,1898,nba,,True,,25.0,1999-06-04,FA,,2.0,,75.0,205.0,Texas Tech,,SG,Zhaire Smith
Kira Lewis,2140,nba,,True,,23.0,2001-04-06,FA,,4.0,,73.0,170.0,Alabama,,PG,Kira Lewis
Gian Clavell,1853,nba,,True,,31.0,1993-11-26,FA,,1.0,,76.0,185.0,Colorado State,,SG,Gian Clavell
Pero Antic,1249,nba,,False,,42.0,1982-07-29,RET,,2.0,,83.0,260.0,,,PF,Pero Antic
Xavier Rathan-Mayes,1791,nba,,True,,30.0,1994-04-29,FA,,1.0,,76.0,208.0,Xavier,,PG,Xavier Rathan-Mayes
Juan Nunez,2760,nba,,True,,20.0,2004-06-04,FA,,0.0,,76.0,175.0,,,PG,Juan Nunez
Donta Hall,2113,nba,,True,,27.0,1997-08-07,FA,,2.0,,82.0,230.0,Alabama,,PF,Donta Hall
Kyrie Irving,1054,nba,11.0,True,SG,32.0,1992-03-23,ACT,,13.0,1.0,74.0,191.0,Duke,DAL,PG,Kyrie Irving
Daeqwon Plowden,2514,nba,29.0,True,,26.0,1998-08-29,FA,,1.0,,78.0,216.0,Bowling Green,,PG,Daeqwon Plowden
Jamil Wilson,1836,nba,,True,,34.0,1990-11-21,FA,,1.0,,79.0,229.0,Marquette,,SF,Jamil Wilson
Sekou Doumbouya,2026,nba,,True,,23.0,2000-12-23,FA,,2.0,,80.0,230.0,,,PF,Sekou Doumbouya
Bol Bol,2105,nba,11.0,True,PF,25.0,1999-11-16,ACT,,5.0,5.0,86.0,220.0,Oregon,PHX,PF,Bol Bol
Jabari Walker,2477,nba,34.0,True,PF,22.0,2002-07-30,ACT,,2.0,4.0,79.0,227.0,Colorado,POR,PF,Jabari Walker
Tyler Kolek,2742,nba,13.0,True,PG,23.0,2001-03-27,ACT,,0.0,3.0,75.0,195.0,Marquette,NYK,PG,Tyler Kolek
Nick Richards,2141,nba,4.0,True,C,27.0,1997-11-29,ACT,,4.0,1.0,84.0,245.0,Kentucky,CHA,C,Nick Richards
Trey McKinney-Jones,1768,nba,,True,,34.0,1990-08-27,FA,,0.0,,77.0,220.0,Miami (FL),,SG,Trey McKinney-Jones
Nik Stauskas,1577,nba,,True,,31.0,1993-10-07,FA,,6.0,,78.0,205.0,Michigan,,SF,Nik Stauskas
Furkan Korkmaz,1774,nba,,True,,27.0,1997-07-24,FA,,6.0,,79.0,202.0,,,SG,Furkan Korkmaz
Ben Gordon,1160,nba,,False,,41.0,1983-04-04,RET,,11.0,,75.0,205.0,UConn,,SG,Ben Gordon
Jared Sullinger,1287,nba,,True,,32.0,1992-03-04,FA,,5.0,,81.0,260.0,Ohio State,,C,Jared Sullinger
Leaky Black,2644,nba,,True,,25.0,1999-06-14,FA,,2.0,,78.0,209.0,North Carolina,,PF,Leaky Black
Walker Kessler,2441,nba,24.0,True,C,23.0,2001-07-26,ACT,,2.0,1.0,84.0,245.0,Auburn,UTA,C,Walker Kessler
Patrick Williams,2118,nba,44.0,True,PF,23.0,2001-08-26,ACT,,4.0,1.0,79.0,215.0,Florida State,CHI,PF,Patrick Williams
Ignas Brazdeikis,2000,nba,,True,,25.0,1999-01-08,FA,,3.0,,78.0,221.0,Michigan,,SF,Ignas Brazdeikis
Michael Devoe,2419,nba,,True,,24.0,1999-12-17,FA,,1.0,,76.0,183.0,Georgia Tech,,SG,Michael Devoe
PJ Hall,2773,nba,13.0,True,C,22.0,2002-02-21,TWO-WAY,,0.0,5.0,82.0,238.0,Clemson,DEN,C,PJ Hall
Reggie Kissoonlal,2546,nba,,True,,28.0,1996-04-10,FA,,1.0,,83.0,204.0,Northwestern State,,PF,Reggie Kissoonlal
Noah Kirkwood,2538,nba,,True,,24.0,1999-12-27,FA,,1.0,,79.0,215.0,Harvard,,PG,Noah Kirkwood
Setric Millner,2667,nba,,True,,24.0,2000-06-29,FA,,1.0,,79.0,205.0,Toledo,,PF,Setric Millner
Richaun Holmes,1603,nba,22.0,True,C,31.0,1993-10-15,ACT,,9.0,4.0,81.0,235.0,Bowling Green,WAS,C,Richaun Holmes
Aaron Wiggins,2299,nba,21.0,True,SF,25.0,1999-01-02,ACT,,3.0,1.0,77.0,190.0,Maryland,OKC,SG,Aaron Wiggins
Grayson Allen,1959,nba,8.0,True,SG,29.0,1995-10-08,ACT,,6.0,2.0,76.0,218.0,Duke,PHX,SG,Grayson Allen
Boogie Ellis,2862,nba,,True,,23.0,2000-12-12,FA,,0.0,,73.0,190.0,USC,,PG,Boogie Ellis
Jalen Hood-Schifino,2572,nba,0.0,True,PG,21.0,2003-06-19,ACT,,1.0,5.0,77.0,215.0,Indiana,LAL,PG,Jalen Hood-Schifino
Sasha Vujacic,1332,nba,,False,,40.0,1984-03-08,RET,,10.0,,79.0,195.0,,,SG,Sasha Vujacic
Jontay Porter,2116,nba,,True,,25.0,1999-11-15,SUS,,1.0,,83.0,240.0,Missouri,,PF,Jontay Porter
Anthony Tolliver,1147,nba,,True,,39.0,1985-06-01,FA,,13.0,,80.0,240.0,Creighton,,PF,Anthony Tolliver
Randy Foye,1472,nba,,False,,41.0,1983-09-24,RET,,11.0,,76.0,213.0,Villanova,,SG,Randy Foye
Larry Sanders,1390,nba,,False,,36.0,1988-11-21,RET,,6.0,,83.0,230.0,VCU,,C,Larry Sanders
Nate Williams,2543,nba,19.0,True,PG,25.0,1999-02-12,TWO-WAY,,2.0,6.0,77.0,205.0,Buffalo,HOU,PG,Nate Williams
James Banks,2384,nba,,True,,26.0,1998-01-16,FA,,1.0,,82.0,250.0,Georgia Tech,,C,James Banks
Taj Gibson,1016,nba,67.0,True,C,39.0,1985-06-24,ACT,,15.0,4.0,81.0,232.0,USC,CHA,PF,Taj Gibson
Victor Claver,1453,nba,,True,,36.0,1988-08-30,FA,,3.0,,81.0,224.0,,,PF,Victor Claver
Luka Garza,2268,nba,55.0,True,C,25.0,1998-12-27,ACT,,3.0,4.0,82.0,243.0,Iowa ,MIN,C,Luka Garza
Andrei Kirilenko,1164,nba,,False,,43.0,1981-02-18,RET,,13.0,,81.0,235.0,,,SF,Andrei Kirilenko
Devon Hall,2098,nba,,True,,29.0,1995-07-07,FA,,1.0,,74.0,215.0,Virginia,,SG,Devon Hall
Tyrese Maxey,2126,nba,0.0,True,PG,24.0,2000-11-04,ACT,,4.0,1.0,74.0,200.0,Kentucky,PHI,SG,Tyrese Maxey
Jared Dudley,1329,nba,,False,,39.0,1985-07-10,RET,,14.0,,78.0,237.0,Boston College,,PF,Jared Dudley
Quincy Pondexter,1207,nba,,True,,36.0,1988-03-10,FA,,7.0,,79.0,230.0,Washington,,SF,Quincy Pondexter
Aron Baynes,1307,nba,,False,,37.0,1986-12-09,RET,,9.0,,82.0,260.0,Washington State,,C,Aron Baynes
Jahlil Okafor,1601,nba,,True,,28.0,1995-12-15,FA,,6.0,,83.0,275.0,Duke,,C,Jahlil Okafor
Matt Hurt,2328,nba,,True,,24.0,2000-04-20,FA,,1.0,,81.0,233.0,Duke,,PF,Matt Hurt
Jake LaRavia,2444,nba,3.0,True,PF,23.0,2001-11-03,ACT,,2.0,3.0,79.0,235.0,Wake Forest,MEM,PG,Jake LaRavia
Marcus Bingham,2526,nba,,True,,24.0,2000-07-14,FA,,1.0,,84.0,230.0,Michigan State,,PF,Marcus Bingham
Jaxson Hayes,2053,nba,11.0,True,C,24.0,2000-05-23,ACT,,5.0,2.0,84.0,225.0,Texas,LAL,C,Jaxson Hayes
Drew Peterson,2664,nba,13.0,True,PF,25.0,1999-11-09,TWO-WAY,,1.0,7.0,80.0,196.0,USC,BOS,PG,Drew Peterson
Ja Morant,2040,nba,12.0,True,PG,25.0,1999-08-10,ACT,,5.0,1.0,74.0,174.0,Murray State,MEM,PG,Ja Morant
Harrison Ingram,2761,nba,55.0,True,PF,22.0,2002-11-27,TWO-WAY,,0.0,5.0,77.0,235.0,North Carolina,SAS,PF,Harrison Ingram
Marquis Teague,1002,nba,,True,,31.0,1993-02-28,FA,,3.0,,74.0,189.0,Kentucky,,PG,Marquis Teague
Christian Wood,1600,nba,35.0,True,C,29.0,1995-09-27,ACT,,8.0,6.0,80.0,214.0,UNLV,LAL,PF,Christian Wood
Jarace Walker,2563,nba,5.0,True,PF,21.0,2003-09-04,ACT,,1.0,2.0,80.0,235.0,Houston,IND,PF,Jarace Walker
Theo Maledon,2184,nba,,True,,23.0,2001-06-12,FA,,3.0,,76.0,175.0,,,PG,Theo Maledon
Alen Smailagic,2015,nba,,True,,24.0,2000-08-18,FA,,1.0,,82.0,215.0,,,PF,Alen Smailagic
Milton Doyle,1785,nba,,True,,31.0,1993-10-31,FA,,1.0,,76.0,180.0,Loyola (IL),,PG,Milton Doyle
Justin Lewis,2427,nba,,True,,22.0,2002-04-12,FA,,1.0,,79.0,245.0,Marquette,,PF,Justin Lewis
A.J. Lawson,2339,nba,,True,,24.0,2000-07-15,FA,,2.0,,78.0,179.0,South Carolina,,SG,A.J. Lawson
Luke Kennard,1777,nba,10.0,True,SF,28.0,1996-06-24,ACT,,7.0,2.0,77.0,206.0,Duke,MEM,SG,Luke Kennard
Damien Jefferson,2389,nba,,True,,27.0,1997-10-03,FA,,1.0,,77.0,220.0,Creighton,,PF,Damien Jefferson
Alfonzo McKinnie,1832,nba,,True,,32.0,1992-09-17,FA,,4.0,,79.0,215.0,Green Bay,,SF,Alfonzo McKinnie
Maurice N'dour,1665,nba,,True,,32.0,1992-06-18,FA,,1.0,,81.0,200.0,,,PF,Maurice N'dour
Damien Wilkins,1769,nba,,False,,44.0,1980-01-11,RET,,10.0,,78.0,225.0,Georgia,,SF,Damien Wilkins
Jordan McRae,1594,nba,,True,,33.0,1991-03-28,FA,,4.0,,77.0,179.0,Tennessee,,SG,Jordan McRae
Drake Jeffries,2507,nba,,True,,25.0,1999-01-22,FA,,1.0,,77.0,186.0,Wyoming,,PG,Drake Jeffries
Grant Williams,2061,nba,2.0,True,C,25.0,1998-11-30,ACT,,5.0,5.0,78.0,236.0,Tennessee,CHA,PF,Grant Williams
Lamine Diane,2223,nba,,True,,27.0,1997-11-07,FA,,1.0,,79.0,205.0,Cal State Northridge,,PF,Lamine Diane
Derek Fisher,1440,nba,,False,,50.0,1974-08-09,RET,,18.0,,73.0,210.0,Little Rock,,PG,Derek Fisher
Chris McCullough,1610,nba,,True,,29.0,1995-02-05,FA,,3.0,,83.0,200.0,Syracuse,,PF,Chris McCullough
Giorgi Bezhanishvili,2385,nba,,True,,26.0,1998-11-16,TWO-WAY,,1.0,,81.0,245.0,Illinois,,PF,Giorgi Bezhanishvili
Jared Rhoden,2509,nba,27.0,True,PF,25.0,1999-08-27,TWO-WAY,,2.0,6.0,77.0,210.0,Seton Hall,CHA,PG,Jared Rhoden
Anton Watson,2759,nba,28.0,True,PF,24.0,2000-10-06,TWO-WAY,,0.0,8.0,80.0,235.0,Gonzaga,BOS,PF,Anton Watson
Rodney McGruder,1722,nba,,True,,33.0,1991-07-29,FA,,7.0,,76.0,205.0,Kansas State,,SG,Rodney McGruder
Trayce Jackson-Davis,2597,nba,32.0,True,C,24.0,2000-02-22,ACT,,1.0,1.0,81.0,248.0,Indiana,GSW,PF,Trayce Jackson-Davis
Leonard-DUP Miller-DUP,2704,nba,,True,,,,DUP,,0.0,,82.0,211.0,,,PF,Leonard-DUP Miller-DUP
Kevin Knox,1886,nba,,True,,25.0,1999-08-11,FA,,5.0,,79.0,215.0,Kentucky,,SF,Kevin Knox
Tre Jones,2145,nba,33.0,True,PG,24.0,2000-01-08,ACT,,4.0,2.0,73.0,190.0,Duke,SAS,PG,Tre Jones
Joirdon Nicholas,2823,nba,,True,,,,FA,,0.0,,81.0,220.0,Texas Southern,,PF,Joirdon Nicholas
Levi Randolph,2004,nba,,True,,32.0,1992-10-03,FA,,1.0,,77.0,208.0,Alabama,,SG,Levi Randolph
Aminu Mohammed,2549,nba,,True,,22.0,2001-12-15,FA,,1.0,,77.0,210.0,Georgetown,,PG,Aminu Mohammed
Malachi Flynn,2147,nba,,True,,26.0,1998-05-09,FA,,3.0,,73.0,185.0,San Diego State,,PG,Malachi Flynn
Solomon Hill,1064,nba,,True,,33.0,1991-03-18,FA,,9.0,,78.0,226.0,Arizona,,SF,Solomon Hill
Stanton Kidd,2082,nba,,True,,32.0,1992-03-18,FA,,1.0,,78.0,216.0,Colorado State,,SF,Stanton Kidd
Naz Mitrou-Long,1843,nba,,True,,31.0,1993-08-03,FA,,3.0,,75.0,218.0,Iowa State,,SG,Naz Mitrou-Long
